,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GradeClass
1609,17,0,2,2,9.435126187817486,14,0,2,1,0,0,0,D
1610,15,0,2,4,9.91638945297078,3,0,4,1,0,0,0,B
1611,16,0,0,1,14.644758281845752,26,0,3,0,1,0,0,E
1612,18,1,0,2,1.7554582824688114,5,1,2,1,0,0,0,C
1613,15,1,0,1,13.363613239158102,2,0,3,1,0,0,0,B
1614,16,1,0,2,17.916242027971574,6,0,3,1,0,1,0,B
1615,17,1,0,3,1.155763940397283,5,0,3,0,0,0,1,E
1616,17,1,1,2,2.813066784673335,2,1,1,0,0,0,0,B
1617,15,1,0,3,14.332638734040628,3,0,2,0,1,1,0,B
1618,16,1,0,1,8.745632964892351,9,0,3,0,0,0,0,D
1619,15,0,0,3,8.070972416273767,29,1,3,1,1,0,0,E
1620,15,1,1,0,2.739332690884717,20,0,2,0,0,0,0,E
1621,16,0,0,3,10.135400814355762,8,0,1,0,1,0,0,D
1622,16,0,1,1,2.530906223927545,29,0,2,0,0,0,0,E
1623,18,1,0,1,9.532409126210808,5,1,0,0,0,0,0,C
1624,16,1,2,2,15.272305979233137,28,1,3,0,0,0,0,E
1625,17,0,2,3,5.16528715774327,19,1,3,0,0,0,0,E
1626,15,0,0,0,9.615723363594546,26,1,2,1,0,0,0,E
1627,15,1,0,1,19.840319387936717,10,1,3,0,1,1,1,B
1628,17,1,0,3,13.733008467080746,6,0,2,1,1,0,0,C
1629,16,0,0,1,16.827135426103972,17,1,3,0,0,1,0,D
1630,17,1,1,1,8.296952131210915,3,0,1,1,0,0,0,C
1631,17,1,2,2,15.357218462517109,4,0,2,0,0,0,0,C
1632,18,1,1,1,0.8101834588264367,3,0,3,0,1,1,0,B
1633,17,0,2,3,2.4582236508449,3,0,1,0,0,1,0,C
1634,15,0,0,2,4.061411858401243,26,1,2,0,0,0,0,E
1635,17,0,0,2,8.03903849230439,12,0,2,0,1,1,0,D
1636,15,1,2,4,16.914897566515265,15,0,1,1,0,0,0,E
1637,15,1,0,2,6.92532101575861,24,0,1,0,1,0,1,E
1638,15,0,1,0,13.092423870309258,13,1,1,0,0,0,0,E
1639,16,0,0,1,14.186285896069668,10,0,4,1,1,1,0,B
1640,18,0,0,2,11.723647081766828,28,0,3,0,0,1,1,E
1641,15,1,3,1,7.144839363402724,1,0,2,0,0,0,0,C
1642,15,0,0,3,11.541066834270886,21,0,3,1,1,0,1,E
1643,16,0,3,2,6.845311855794924,13,0,0,0,0,1,0,E
1644,15,1,3,1,1.6774747710402416,23,0,2,1,0,0,0,E
1645,17,1,2,2,19.85607956372029,23,1,1,1,0,0,0,E
1646,17,1,1,2,2.543649072650218,26,0,1,1,0,0,0,E
1647,18,0,1,3,1.446967676721147,6,0,3,1,1,0,0,C
1648,15,1,2,3,17.57061498414312,25,0,1,0,0,0,1,E
1649,16,1,0,2,6.036693217857902,10,0,3,0,1,0,1,D
1650,17,0,0,2,13.005939481470152,3,0,2,1,0,0,0,C
1651,16,1,1,2,6.580114593244657,6,0,0,0,0,0,0,D
1652,16,0,0,2,7.829085415889423,28,0,3,0,1,0,0,E
1653,17,0,0,1,5.24225944033593,15,1,2,1,0,0,0,E
1654,16,1,0,1,6.860880115860204,25,0,2,0,1,0,0,E
1655,17,1,1,2,8.214008011730861,5,0,1,0,0,0,0,D
1656,16,1,2,1,14.408321381846855,26,0,0,0,0,0,0,E
1657,17,1,0,0,10.230723884695836,5,0,4,0,0,1,0,B
1658,15,1,3,2,18.87130434313954,1,0,2,0,0,0,0,A
1659,18,1,1,0,0.8376078767755102,23,0,0,1,0,0,0,E
1660,17,0,2,2,10.061366452640565,7,1,3,1,0,0,0,C
1661,17,0,1,2,11.684495776634362,29,0,1,1,0,0,1,E
1662,18,1,2,4,18.40393972148548,26,0,1,0,0,1,0,E
1663,17,0,0,2,0.9831704724285516,6,1,1,0,0,0,0,C
1664,17,1,2,0,11.46999169870432,26,0,2,0,0,0,1,E
1665,16,0,0,2,17.07259857055914,24,1,0,0,0,0,0,E
1666,18,0,2,3,4.838554562384731,23,0,2,0,0,0,1,E
1667,15,0,3,4,17.52584697047875,13,0,3,0,0,1,0,D
1668,17,1,0,2,0.3808681854858364,8,0,1,0,0,0,1,E
1669,18,0,0,1,14.649092582674594,14,1,2,0,0,0,0,D
1670,16,1,2,3,18.66226442337306,24,1,2,1,0,1,0,E
1671,15,0,0,1,13.143953232801245,21,0,2,0,1,0,0,E
1672,18,0,2,2,8.78058487960896,17,0,4,1,0,0,0,E
1673,15,0,0,2,0.8976203294543605,11,0,2,0,0,0,0,E
1674,15,0,0,0,18.40227626645257,22,0,0,0,1,0,0,E
1675,15,0,3,1,9.405924453831496,18,0,2,0,0,1,0,E
1676,17,1,1,1,0.5799348867189602,12,0,1,0,0,0,0,E
1677,17,1,2,2,13.796421426575238,6,0,3,0,1,1,0,C
1678,16,0,0,3,9.636745071525164,24,0,0,0,0,0,0,E
1679,16,0,1,1,2.4869063488482146,9,0,1,1,1,0,1,C
1680,18,0,1,3,4.285436186205192,29,1,2,0,1,0,0,E
1681,16,0,1,0,1.2898136091169254,9,1,1,0,0,0,0,D
1682,15,1,1,2,11.485870794171472,1,0,2,0,1,0,0,B
1683,15,0,1,0,12.440589585040184,13,1,1,0,1,0,0,E
1684,17,1,0,3,10.114845967108888,12,0,4,1,0,1,0,D
1685,15,0,0,2,16.3420426600523,21,1,1,0,1,0,0,E
1686,18,1,2,2,17.220176426160272,28,0,4,0,0,0,0,E
1687,15,0,0,3,12.312487933662531,5,0,2,0,0,1,0,C
1688,15,0,1,2,0.2551295941486109,8,1,3,1,0,1,1,C
1689,18,1,0,4,13.904593114954713,12,0,1,0,0,0,1,E
1690,16,0,1,2,8.359984338407031,8,1,3,1,0,1,0,C
1691,16,0,2,3,11.31114966452774,12,1,2,0,0,0,1,E
1692,18,0,0,2,12.981612040377687,4,1,2,1,0,0,0,B
1693,17,1,0,1,7.004732286541535,13,0,3,1,0,1,0,D
1694,15,0,0,2,18.341970103435884,4,0,2,1,0,0,0,B
1695,18,0,1,1,2.679497334995624,8,0,2,0,0,1,0,E
1696,15,1,2,2,13.430236145620748,7,1,0,0,0,1,1,C
1697,17,1,0,2,0.0871915991316085,6,0,1,0,1,0,0,D
1698,15,1,2,2,18.493022108103617,7,0,2,0,0,0,0,C
1699,18,0,0,0,2.25008266476183,21,0,0,0,0,0,0,E
1700,15,0,0,1,1.8976846029514929,2,0,1,1,0,0,0,C
1701,16,0,3,2,6.660152661044885,22,0,1,0,0,0,0,E
1702,17,1,0,4,7.471325720781612,23,0,1,0,0,0,0,E
1703,17,0,0,1,4.286001446457572,14,1,2,1,1,1,0,D
1704,17,0,0,2,11.702433218542494,7,0,2,0,1,1,0,C
1705,18,1,0,2,8.858281960839271,0,1,4,1,0,0,0,A
1706,17,1,0,2,0.6835117808217483,6,0,2,1,0,0,0,C
1707,16,1,0,1,6.393041245106012,18,0,4,1,0,0,0,E
1708,18,1,1,2,16.20865827146341,1,0,3,1,0,0,0,A
1709,16,1,0,1,13.794030697237371,13,0,4,0,0,1,1,E
1710,15,0,1,4,14.49741707159761,17,0,3,0,0,0,0,E
1711,15,1,0,1,13.962338481670471,29,1,3,0,0,0,0,E
1712,15,0,0,1,6.219460427660666,14,0,2,0,0,1,0,E
1713,15,0,1,0,1.9932784415355176,13,0,1,0,1,1,0,E
1714,16,1,3,1,5.44934368066192,23,0,1,1,0,0,0,E
1715,18,1,0,2,16.635706003703184,24,1,4,0,1,0,0,E
1716,18,1,2,1,19.609415955661422,18,0,4,0,0,1,1,E
1717,17,0,1,0,9.876940294831227,29,0,3,1,0,0,1,E
1718,16,1,1,2,0.1940070984608444,18,0,3,0,0,0,0,E
1719,15,1,1,0,2.8008962426845807,21,1,4,0,1,0,1,E
1720,16,1,0,0,6.441611506325316,26,0,2,0,1,0,1,E
1721,17,1,0,3,11.571706971858994,25,0,3,1,0,0,0,E
1722,17,1,1,2,1.5018729161062794,16,0,2,1,0,0,0,E
1723,16,0,0,3,18.867145974197637,21,1,2,1,0,0,0,E
1724,16,0,3,3,7.3016734656880145,27,0,0,0,0,0,0,E
1725,16,0,0,2,18.251684358496465,18,1,2,1,0,0,0,E
1726,18,1,0,0,15.610436055140436,26,0,3,0,0,0,0,E
1727,15,1,2,2,15.108745450311623,15,0,2,0,0,0,0,E
1728,16,1,0,3,12.13439159564464,19,0,3,0,0,0,1,E
1729,16,0,1,2,12.535676341036892,24,1,2,0,0,1,0,E
1730,16,1,1,2,12.760064704324964,18,0,1,0,0,0,0,E
1731,17,1,3,1,12.57442774051164,0,1,3,1,0,0,0,A
1732,17,1,2,3,11.074564627967224,18,0,3,0,0,0,0,E
1733,18,0,1,2,19.728280369657774,6,1,1,0,1,1,0,B
1734,15,1,1,4,14.645811348513922,28,0,2,0,0,0,0,E
1735,18,0,3,1,15.538927767850424,22,0,2,0,0,0,0,E
1736,15,1,0,1,17.449256301673483,10,0,4,0,0,0,1,D
1737,17,0,0,1,4.312795254516983,4,0,3,1,1,0,0,B
1738,17,0,0,2,1.6760831819012156,29,0,1,1,0,0,0,E
1739,17,0,0,1,9.657888731971973,16,0,2,1,1,0,0,E
1740,18,1,1,0,10.281613912385463,10,0,3,1,0,0,0,C
1741,16,1,1,4,16.583635598998356,23,0,3,0,0,0,1,E
1742,16,0,1,0,8.875671585646714,25,0,3,1,0,0,0,E
1743,17,0,0,3,11.417060510886255,7,0,1,0,0,0,0,D
1744,16,1,2,1,10.541418770269166,9,0,3,0,0,0,0,C
1745,16,1,0,3,0.7640556751478211,11,0,3,0,0,0,0,E
1746,18,0,1,2,12.30429793193828,9,0,3,0,0,0,0,C
1747,15,1,1,3,16.560865715485043,12,0,2,0,0,0,0,D
1748,17,1,0,3,3.1500109615160765,25,1,3,0,0,0,0,E
1749,17,1,0,0,11.886634678531916,17,1,3,0,0,1,0,E
1750,18,1,0,0,11.872210888928286,9,0,3,1,0,0,0,C
1751,18,0,2,1,3.283699281127175,18,0,2,0,0,0,0,E
1752,16,1,3,2,2.4692714746147204,19,0,1,0,0,0,1,E
1753,17,1,1,3,19.60103885952969,16,0,2,1,0,0,1,E
1754,15,0,0,2,7.874383393060751,19,0,2,0,0,0,0,E
1755,18,0,0,2,4.548434574470585,15,0,2,1,0,0,0,E
1756,15,1,2,1,3.426490889087499,4,0,2,1,0,0,0,C
1757,15,1,2,3,13.3520342716647,2,0,2,0,0,1,0,B
1758,17,1,0,4,12.188905946545576,29,0,3,0,0,0,0,E
1759,17,1,0,1,12.871042459748349,26,0,1,0,1,0,0,E
1760,18,0,2,2,1.7601205502290451,14,0,2,0,0,0,0,E
1761,17,0,0,0,17.87069166996874,25,0,3,0,0,0,0,E
1762,17,0,0,2,7.785327936180966,1,0,2,0,1,0,1,B
1763,17,1,0,2,6.267388128607159,12,1,2,0,0,0,1,D
1764,15,1,1,1,9.247228944954784,21,1,2,0,1,0,0,E
1765,18,1,2,2,7.801321314952565,7,0,2,0,0,1,0,D
1766,16,1,3,1,17.27154006278292,22,0,1,1,0,0,0,E
1767,15,0,1,2,18.58521950395784,26,0,2,0,0,0,0,E
1768,17,0,1,2,6.069064328992124,29,0,4,1,1,1,1,E
1769,15,1,0,0,17.278716149199095,16,0,2,0,0,0,1,E
1770,17,0,1,2,15.630462590661342,3,0,0,1,0,0,0,C
1771,17,1,0,2,18.61615344689524,18,0,3,0,0,0,0,E
1772,15,1,1,1,4.915006243717757,21,0,2,0,0,0,0,E
1773,18,0,0,0,11.539183002419582,24,1,1,0,0,0,0,E
1774,17,1,0,2,5.490891694808893,8,1,3,0,0,0,1,D
1775,18,1,0,4,16.481889809687484,22,0,1,0,0,1,0,E
1776,16,0,0,1,0.1064838114212851,14,0,4,0,0,0,0,E
1777,17,1,0,1,11.29638325772792,27,0,2,0,1,0,0,E
1778,18,1,0,1,6.78406862543836,8,1,3,0,0,1,0,C
1779,18,0,3,2,6.453674141556405,23,1,2,0,1,0,0,E
1780,16,1,0,1,12.89812647729834,20,1,1,0,0,1,0,E
1781,18,0,1,1,17.02968898627988,8,0,3,0,0,0,0,C
1782,18,1,2,2,12.183907827866523,13,1,4,1,0,1,0,C
1783,16,0,3,2,17.06345957293445,22,0,3,0,0,0,0,E
1784,17,0,1,1,5.291942237620599,20,1,3,1,0,1,0,E
1785,18,0,2,2,10.390037095299622,15,1,4,0,1,0,1,D
1786,18,1,0,2,9.01073078134152,23,0,1,0,0,0,0,E
1787,18,0,0,0,0.2328979900619243,22,0,0,0,0,0,0,E
1788,15,0,0,0,11.136242862814802,24,1,0,0,0,0,0,E
1789,16,0,1,3,13.230486482923498,25,0,3,1,0,0,0,E
1790,15,0,1,0,11.8382880883814,16,0,3,0,0,0,0,E
1791,16,0,0,2,14.72559797566843,12,0,3,1,1,0,0,D
1792,17,1,0,3,11.42679056906154,8,0,4,0,0,0,1,C
1793,17,1,1,1,1.3350050970151384,14,0,3,0,0,0,0,E
1794,18,1,0,1,2.3289104816942285,6,0,2,0,0,0,0,D
1795,16,1,1,2,11.929491550879048,0,0,1,0,0,0,0,C
1796,17,1,1,3,5.499583839472804,0,0,4,0,1,0,0,B
1797,16,1,2,3,1.5929025806953168,4,0,1,0,0,1,1,D
1798,17,1,2,2,8.592054868970935,23,0,2,0,0,0,0,E
1799,15,0,2,0,11.086451961673108,8,0,2,1,1,0,0,C
1800,17,1,0,2,6.574919766992132,11,0,1,0,0,0,0,E
1801,15,0,2,2,14.40867404451556,5,0,3,1,0,0,0,B
1802,17,0,1,2,12.875412162024894,27,1,1,0,0,0,0,E
1803,18,1,0,0,6.656367221833439,12,0,4,0,0,0,0,D
1804,15,0,0,1,15.097450578171212,25,1,2,1,0,0,0,E
1805,17,0,0,2,12.973900850660709,27,0,3,1,0,1,0,E
1806,18,0,0,2,12.74890757435804,7,1,3,0,1,0,0,B
1807,15,0,1,1,11.06855401574136,14,0,3,0,0,0,0,E
1808,18,1,2,1,0.2277933617710559,5,0,4,0,0,0,0,C
1809,16,1,0,3,13.930143669537784,26,0,1,1,0,0,0,E
1810,16,1,0,2,7.5208358221831295,5,0,0,0,0,0,0,C
1811,15,1,3,1,18.852194203173116,3,0,0,1,0,0,0,C
1812,17,1,0,1,16.359695421544107,10,0,3,0,1,0,0,C
1813,15,1,0,1,11.753889390626243,20,0,4,0,0,1,0,E
1814,18,1,1,3,5.043639636385389,29,1,2,1,0,0,0,E
1815,17,1,1,2,4.074347865553332,17,0,3,1,0,0,0,E
1816,16,1,0,2,6.807696753550983,2,0,0,0,1,0,0,C
1817,17,1,0,2,9.531358871600371,2,0,1,1,0,0,0,C
1818,16,0,0,1,5.921310200778942,29,0,3,1,0,0,0,E
1819,17,1,1,3,10.298589907849657,11,1,0,1,0,0,0,D
1820,17,0,1,2,3.3074085102637185,26,1,2,1,1,0,0,E
1821,17,0,0,1,19.55425625651,20,1,3,0,1,0,0,D
1822,18,0,1,1,2.1584910992998774,29,1,3,1,1,1,1,E
1823,18,0,2,2,18.63888279308744,20,0,2,1,1,0,0,E
1824,15,1,0,3,18.271560228053897,5,0,3,0,0,1,1,C
1825,15,0,0,1,10.50720963638996,20,0,2,0,0,0,0,E
1826,16,1,1,3,14.498205436721689,27,1,0,0,0,0,0,E
1827,18,1,0,2,8.720965959451757,5,1,3,1,0,0,0,B
1828,16,0,0,1,12.600691550848763,7,0,1,1,0,0,1,D
1829,15,1,1,0,6.811518748422374,14,0,0,0,1,0,0,E
1830,16,0,2,1,6.023180395708907,17,1,2,0,0,0,1,E
1831,15,0,2,2,11.564595723390276,19,0,3,0,0,0,0,E
1832,18,1,1,1,9.962593483679608,28,1,1,0,1,0,0,E
1833,17,1,2,1,11.59072738299962,15,0,0,0,0,0,1,E
1834,18,0,0,2,5.733211625740459,5,0,1,0,0,0,1,D
1835,16,1,1,2,7.339156636339905,27,0,2,1,0,0,0,E
1836,16,1,0,1,1.677959212578186,20,0,2,0,0,0,0,E
1837,18,1,0,2,1.0455274454441144,16,0,1,1,1,0,0,E
1838,18,0,2,2,5.069142593460326,8,0,3,0,0,0,0,D
1839,15,0,1,2,1.4849371866109151,18,1,3,1,1,0,0,E
1840,16,1,0,3,2.075494172694814,17,0,3,0,0,0,0,E
1841,16,1,3,1,16.25856810787874,24,1,2,1,0,0,0,E
1842,18,1,0,3,0.777473940333786,22,0,2,0,0,1,0,E
1843,17,1,0,2,13.178855878694854,4,1,2,0,0,0,0,B
1844,16,1,0,2,5.45115497630801,27,0,2,0,0,0,0,E
1845,17,0,2,2,17.430913614162527,5,0,0,0,0,0,0,D
1846,18,1,2,2,9.69984569154999,11,0,3,1,0,0,1,C
1847,18,0,0,1,6.111529186556515,10,0,2,0,0,0,0,E
1848,15,1,1,2,10.352778713788693,15,1,1,1,0,0,0,D
1849,16,0,0,2,7.639160380905377,19,0,1,0,0,0,1,E
1850,17,1,2,2,11.286021293396605,16,0,1,1,0,1,0,E
1851,15,0,0,1,2.2906573665269647,19,1,4,0,0,0,0,E
1852,16,1,0,3,19.939810056251023,8,0,1,0,1,0,1,D
1853,15,0,3,2,8.511117553934351,0,1,3,0,1,0,0,A
1854,18,0,0,0,6.964612794147373,25,0,2,1,1,0,1,E
1855,16,0,0,2,14.204196966325298,2,1,3,0,1,0,0,A
1856,15,0,1,2,7.27798812990665,20,0,2,0,0,0,0,E
1857,15,0,3,2,16.66548610057515,22,1,4,0,0,0,0,E
1858,17,0,0,2,9.085414487208505,8,0,1,0,1,1,0,C
1859,15,1,0,3,14.391168265308698,21,0,2,0,0,1,1,E
1860,16,0,0,1,2.149064328837731,18,0,1,0,0,0,0,E
1861,16,1,1,2,16.922383711102235,12,0,2,1,1,0,0,C
1862,17,1,0,3,14.714359735562198,22,0,2,1,0,1,0,E
1863,16,1,1,3,4.234335569239313,13,0,3,1,0,0,0,D
1864,18,1,3,2,2.905720194915733,19,0,2,0,0,0,0,E
1865,16,1,0,3,6.325846974512488,18,1,0,0,0,1,0,E
1866,16,0,0,0,19.521411720638085,29,0,3,1,1,0,0,E
1867,15,0,0,3,5.136631491341173,22,1,2,0,0,0,1,E
1868,15,0,0,1,9.122544178932666,26,0,1,0,1,1,0,E
1869,16,1,2,1,0.6004045143467263,26,0,4,1,1,1,0,E
1870,17,0,0,1,7.944550591324651,6,1,4,0,0,0,0,B
1871,15,0,0,2,11.426400308662055,3,1,3,0,0,0,0,B
1872,17,0,1,1,19.062492250159305,11,0,3,0,0,0,0,D
1873,16,0,0,1,10.334720898801288,22,0,0,0,1,0,0,E
1874,16,0,1,1,16.382146523553757,26,0,4,0,0,0,0,E
1875,18,1,0,1,10.94255285137801,13,0,2,0,1,0,0,E
1876,15,0,2,2,0.815700268710362,1,0,1,0,0,1,1,C
1877,16,1,3,2,6.300165503795481,0,0,3,1,0,1,0,B
1878,18,1,1,1,11.510990156622064,27,0,1,0,1,0,0,E
1879,15,1,3,2,19.011879318622487,17,0,2,1,0,0,0,D
1880,16,1,0,3,17.182607195024666,19,1,1,0,0,0,0,E
1881,16,1,0,2,4.567112283576953,7,1,2,1,0,1,0,C
1882,15,0,1,1,4.40219660038327,2,0,2,1,1,0,1,B
1883,15,0,1,2,4.023459342278015,25,0,2,1,1,1,0,E
1884,15,0,0,1,18.449977926050064,5,0,0,1,1,0,1,D
1885,16,1,0,1,17.053323062034412,21,1,2,0,0,0,0,E
1886,16,0,0,1,15.497668645058976,12,0,2,0,0,1,0,D
1887,18,0,0,3,7.854702284484551,8,0,1,0,0,0,0,D
1888,17,1,0,1,10.087614085975336,8,0,4,0,0,0,1,C
1889,15,1,2,0,9.286634895903056,19,0,2,0,0,0,0,E
1890,16,1,0,1,5.067962151187453,8,0,3,0,0,1,1,D
1891,16,1,0,3,10.10056092297534,14,1,1,0,0,0,0,E
1892,15,0,1,2,0.6099309570550893,12,0,2,1,1,0,0,E
1893,17,1,1,1,2.6362074699491838,21,0,1,1,1,0,0,E
1894,15,1,2,2,17.73179192337893,15,0,2,0,1,0,0,D
1895,17,0,1,2,15.033595340628466,1,0,1,0,0,0,0,C
1896,16,0,0,2,8.457368181181742,25,0,2,1,0,0,0,E
1897,17,1,2,1,10.343007245677544,13,0,2,0,0,1,1,E
1898,18,0,1,3,7.399977719199549,26,0,1,0,0,0,0,E
1899,16,1,0,1,14.81559734321345,5,1,3,0,0,0,1,B
1900,18,1,1,2,15.683743584641592,1,1,4,0,1,0,0,A
1901,15,0,3,0,15.265703804063184,7,0,1,0,0,0,0,C
1902,15,0,0,1,14.452234496688993,3,1,3,1,0,0,0,A
1903,15,1,0,1,4.090086773855917,20,1,3,0,0,0,0,E
1904,17,1,0,2,6.759399584809575,23,0,2,0,0,1,0,E
1905,16,1,0,0,9.3969086996735,13,0,3,1,0,0,1,D
1906,15,0,0,2,6.615859828553113,10,0,4,1,0,0,0,C
1907,15,1,1,1,15.09880400316658,23,0,2,0,0,0,1,E
1908,16,1,0,2,6.587070484999094,27,1,3,1,0,0,1,E
1909,15,1,3,3,2.764641735706743,13,0,3,1,0,0,0,E
1910,18,1,2,2,7.980809040966081,11,0,2,1,0,1,0,D
1911,16,1,1,2,19.598288655647607,15,0,2,1,0,0,0,D
1912,16,0,2,2,4.517628258671518,5,0,4,1,0,0,0,C
1913,16,1,0,1,12.24317317886458,19,0,3,0,1,0,0,E
1914,18,1,0,3,8.659460996794126,0,0,1,1,0,0,0,C
1915,16,1,1,1,1.4204913529865326,11,0,1,1,0,1,0,D
1916,18,1,2,2,9.75753211996119,6,1,4,0,1,0,0,B
1917,16,0,2,2,14.043286572966249,7,1,0,0,0,0,0,C
1918,17,0,0,1,10.264399516556376,8,1,3,1,1,0,0,B
1919,15,0,3,1,17.442121274931623,1,1,1,1,1,0,0,A
1920,17,1,0,2,5.778740333151653,16,1,0,0,0,0,1,E
1921,15,1,2,3,1.7249834260792984,19,0,0,0,1,0,0,E
1922,18,0,3,3,18.73131223316012,12,0,2,1,0,0,0,D
1923,17,0,0,2,7.56392699056438,4,0,0,0,0,0,1,E
1924,16,0,2,2,11.528111029072669,9,0,2,0,1,0,0,D
1925,15,1,0,3,15.84006252260392,11,0,3,0,1,0,0,C
1926,15,1,0,0,6.486273277511612,16,1,2,0,0,1,0,D
1927,17,0,1,1,14.323290763552222,20,0,3,1,0,0,1,E
1928,18,0,1,2,2.7083769963565607,5,0,2,0,0,0,1,D
1929,17,0,3,3,5.825874944110105,2,0,2,0,0,0,0,C
1930,18,1,1,3,2.894212722730398,27,0,2,0,0,1,0,E
1931,18,1,0,2,16.224611168027156,14,1,2,0,1,0,0,D
1932,15,1,2,0,4.452984704535707,6,0,4,1,0,0,0,C
1933,17,0,3,2,14.348071108104206,29,0,3,0,0,0,0,E
1934,17,0,0,1,18.86596794491305,5,0,2,0,0,0,0,C
1935,18,1,3,1,10.55544418137754,3,1,3,0,0,0,0,B
1936,17,0,0,2,10.800583845213756,18,0,2,0,0,0,0,E
1937,16,1,2,0,9.22067136195624,4,0,1,1,0,0,0,C
1938,16,0,0,3,6.517802867872855,2,1,2,0,1,0,0,B
1939,17,0,0,2,9.513100618498342,25,0,3,1,0,0,0,E
1940,17,0,0,2,12.056150645335189,24,0,2,0,0,0,1,E
1941,18,0,1,0,19.719831443413188,8,0,3,0,1,0,0,C
1942,16,1,0,1,18.755291186364484,5,1,2,1,0,0,0,B
1943,16,0,0,0,17.243059165862434,12,0,2,1,0,0,0,D
1944,15,1,1,4,17.782610714097167,26,0,4,1,1,1,0,E
1945,18,1,3,3,9.35698366584086,21,0,2,0,0,0,0,E
1946,15,1,0,2,13.148886543549295,27,0,3,0,0,0,0,E
1947,16,0,0,1,17.901334458724282,29,0,3,1,1,1,0,E
1948,18,1,0,3,7.859015299827061,19,0,4,0,1,1,0,E
1949,17,1,0,1,19.23524956690937,3,0,0,1,0,0,0,C
1950,18,1,2,1,8.31572124138366,1,0,1,1,0,1,1,B
1951,17,0,2,2,12.021653307864312,25,0,3,1,0,0,0,E
1952,17,0,1,3,14.19609426544744,3,0,2,1,0,0,0,C
1953,18,1,0,0,19.011840261518767,7,0,2,0,0,0,0,C
1954,17,0,2,1,4.8923254810453205,12,0,1,1,1,0,0,E
1955,15,1,1,3,14.922619564772845,9,0,1,0,0,0,1,D
1956,16,1,2,1,10.416311722881645,17,1,2,0,0,0,0,E
1957,17,0,1,1,5.371142812412821,8,0,1,0,0,0,0,D
1958,15,1,2,2,15.532136795927812,29,0,1,0,1,0,0,E
1959,17,0,1,3,11.04444560347693,0,0,0,1,0,1,1,C
1960,16,0,0,2,13.219476412993515,12,0,1,1,0,0,0,E
1961,15,1,3,4,6.45802137155802,17,1,3,0,1,0,0,E
1962,16,0,1,2,9.6254790365521,14,0,3,0,0,0,0,E
1963,16,0,1,0,12.34708501976134,1,0,0,1,0,0,1,C
1964,15,1,0,4,8.09821628539688,10,0,1,1,0,0,0,E
1965,15,1,1,2,3.967450796954026,28,0,2,1,1,0,0,E
1966,15,0,1,1,19.23280984630608,13,0,2,1,1,0,0,C
1967,18,0,0,2,10.229350800852348,21,0,3,1,0,1,0,E
1968,15,1,0,1,14.67840740575401,14,1,3,0,0,0,0,D
1969,15,0,1,0,8.220943871121163,13,1,3,1,0,0,0,D
1970,15,0,2,0,7.102635280514327,15,0,2,1,0,0,0,E
1971,15,0,1,2,8.1432859693425,22,0,2,1,1,0,1,E
1972,17,0,0,3,8.183932875712996,28,1,3,0,0,0,0,E
1973,18,0,1,2,10.883602318839072,14,0,0,1,1,0,0,E
1974,16,0,0,4,10.869397399627264,18,0,0,0,0,0,0,E
1975,15,0,0,1,9.943076317657432,26,1,0,0,1,1,0,E
1976,17,1,0,1,2.695715698348762,8,0,2,1,1,0,0,C
1977,17,1,0,1,9.921509570010622,4,0,1,0,0,0,0,D
1978,17,1,0,1,3.3820780084130297,4,0,1,0,0,1,0,D
1979,16,1,0,1,2.5227157259153032,10,0,3,1,0,0,0,D
1980,15,1,0,2,18.652914346823355,27,1,4,1,1,1,1,E
1981,18,0,0,3,12.099000262954084,19,0,1,1,0,1,0,E
1982,18,0,1,4,13.189801162491683,24,1,2,0,1,1,0,E
1983,17,0,0,1,8.035873406667275,23,0,1,1,0,0,0,E
1984,16,0,0,3,18.179617838297283,27,0,4,0,0,0,0,E
1985,16,1,2,1,12.75860979159331,3,0,1,1,0,0,1,B
1986,16,0,0,1,15.38339739047175,19,0,3,0,1,0,0,E
1987,18,0,1,3,7.371249380554277,17,0,1,1,0,0,0,E
1988,17,1,0,2,19.20023761638251,24,0,3,0,0,0,0,E
1989,15,0,0,1,16.4092258031663,2,1,1,1,1,0,0,B
1990,18,0,1,2,17.078969260290872,3,1,1,0,1,0,0,A
1991,17,1,1,1,3.443885348515085,13,0,1,1,1,1,0,D
1992,17,0,2,2,5.41926415742439,6,0,1,0,0,0,0,C
1993,15,0,1,2,5.712531993671542,25,1,3,1,0,0,0,E
1994,15,0,3,4,5.418184464937424,7,0,3,0,0,0,0,C
1995,15,0,0,0,17.10816324208576,23,0,2,0,1,0,0,E
1996,16,0,0,1,0.6376959041718422,15,1,4,1,0,0,0,E
1997,15,1,0,2,1.521999779615486,19,0,2,1,0,0,0,E
1998,17,1,0,2,5.478297412598074,14,0,4,0,1,0,0,D
1999,15,1,1,1,3.997459492988873,6,0,1,0,0,1,0,E
2000,17,1,1,2,4.637192277656967,25,0,4,1,0,1,0,E
2001,18,1,0,3,15.958863785066,16,0,0,1,0,0,1,E
2002,16,1,3,3,11.26253187784094,21,0,2,0,0,0,0,E
2003,18,0,2,3,0.1154132258593598,21,1,2,1,0,0,0,E
2004,18,1,0,3,8.586455314083905,21,0,2,1,1,0,0,E
